tft,t_h,kind,vsg,vsd,id,id_meas,split
T6,0,tr,6.45,0.1,1.39347243e-06,1.4142654434116147e-06,fit
T6,0,tr,6.5,0.1,1.40618307e-06,1.551672210590744e-06,fit
T6,0,tr,6.55,0.1,1.41886566e-06,1.3469303176939404e-06,fit
T6,0,tr,6.6,0.1,1.43152021e-06,1.5025145548176723e-06,fit
T6,0,tr,6.65,0.1,1.44414671e-06,1.374475497254772e-06,fit
T6,0,tr,6.7,0.1,1.45674514e-06,1.4772110202701501e-06,fit
T6,0,tr,6.75,0.1,1.46931551e-06,1.5471666478604851e-06,fit
T6,0,tr,6.8,0.1,1.48185781e-06,1.5536950838703267e-06,fit
T6,0,tr,6.85,0.1,1.49437205e-06,1.4580098877872632e-06,fit
T6,0,tr,6.9,0.1,1.50685823e-06,1.4527319546263569e-06,fit
T6,0,tr,6.95,0.1,1.51931636e-06,1.4585102142489907e-06,fit
T6,0,tr,7.0,0.1,1.53174644e-06,1.5684148968579244e-06,fit
T6,0,tr,7.05,0.1,1.5441485e-06,1.5292578199223487e-06,fit
T6,0,tr,7.1,0.1,1.55652255e-06,1.5598014241830573e-06,fit
T6,0,tr,7.15,0.1,1.5688686e-06,1.583990728924426e-06,fit
T6,0,tr,7.2,0.1,1.58118667e-06,1.603582020744464e-06,fit
T6,0,tr,7.25,0.1,1.59347678e-06,1.6220009879990766e-06,fit
T6,0,tr,7.3,0.1,1.60573896e-06,1.6143127593416054e-06,fit
T6,0,tr,7.35,0.1,1.61797324e-06,1.544286059170224e-06,fit
T6,0,tr,7.4,0.1,1.63017963e-06,1.7055184048272296e-06,fit
T6,0,tr,7.45,0.1,1.64235817e-06,1.5146891018003475e-06,fit
T6,0,tr,7.5,0.1,1.65450889e-06,1.7194560005129581e-06,fit
T6,0,tr,7.55,0.1,1.66663182e-06,1.6390372649096524e-06,fit
T6,0,tr,7.6,0.1,1.67872699e-06,1.6710747013853958e-06,fit
T6,0,tr,7.65,0.1,1.69079445e-06,1.666708461673485e-06,fit
T6,0,tr,7.7,0.1,1.70283422e-06,1.6862329553114551e-06,fit
T6,0,tr,7.75,0.1,1.71484634e-06,1.7158972590605367e-06,fit
T6,0,tr,7.8,0.1,1.72683086e-06,1.7145137749896278e-06,fit
T6,0,tr,7.85,0.1,1.73878782e-06,1.6844963751695618e-06,fit
T6,0,tr,7.9,0.1,1.75071725e-06,1.798050318036431e-06,fit
T6,0,tr,7.95,0.1,1.76261921e-06,1.7342676684643025e-06,fit
T6,0,tr,8.0,0.1,1.77449373e-06,1.8495979901200516e-06,fit
T6,0,tr,-2.0,5.0,1.5e-12,1.494041014529502e-12,fit
T6,0,tr,-1.95,5.0,1.5e-12,1.4713202042772536e-12,fit
T6,0,tr,-1.9,5.0,1.5e-12,1.524170599635931e-12,fit
T6,0,tr,-1.85,5.0,1.5e-12,1.5489009472371549e-12,fit
T6,0,tr,-1.8,5.0,1.5e-12,1.4648216890815521e-12,fit
T6,0,tr,-1.75,5.0,1.5e-12,1.493324648323736e-12,fit
T6,0,tr,-1.7,5.0,1.5e-12,1.5653244865073746e-12,fit
T6,0,tr,-1.65,5.0,1.5e-12,1.4591302042224743e-12,fit
T6,0,tr,-1.6,5.0,1.5e-12,1.464016690226935e-12,fit
T6,0,tr,-1.55,5.0,1.5e-12,1.5022110969760526e-12,fit
T6,0,tr,-1.5,5.0,1.5e-12,1.457022564872063e-12,fit
T6,0,tr,-1.45,5.0,1.5e-12,1.4013611647975907e-12,fit
T6,0,tr,-1.4,5.0,1.5e-12,1.4341174513603544e-12,fit
T6,0,tr,-1.35,5.0,1.5e-12,1.5271426397872503e-12,fit
T6,0,tr,-1.3,5.0,1.5e-12,1.5305128390571493e-12,fit
T6,0,tr,-1.25,5.0,1.5e-12,1.5246388378662863e-12,fit
T6,0,tr,-1.2,5.0,1.5e-12,1.5155618953036144e-12,fit
T6,0,tr,-1.15,5.0,1.5e-12,1.4492047504922135e-12,fit
T6,0,tr,-1.1,5.0,1.5e-12,1.5338129640953305e-12,fit
T6,0,tr,-1.05,5.0,1.5e-12,1.547393563701531e-12,fit
T6,0,tr,-1.0,5.0,1.5e-12,1.4743242500947039e-12,fit
T6,0,tr,-0.95,5.0,1.5e-12,1.5420680934781872e-12,fit
T6,0,tr,-0.9,5.0,1.5e-12,1.4966024594240704e-12,fit
T6,0,tr,-0.85,5.0,1.5e-12,1.5086950435958784e-12,fit
T6,0,tr,-0.8,5.0,1.5e-12,1.5202535757364472e-12,fit
T6,0,tr,-0.75,5.0,1.5e-12,1.4281456333863115e-12,fit
T6,0,tr,-0.7,5.0,1.5e-12,1.57334097205833e-12,fit
T6,0,tr,-0.65,5.0,1.5e-12,1.4711076132588233e-12,fit
T6,0,tr,-0.6,5.0,1.5e-12,1.5001543233567614e-12,fit
T6,0,tr,-0.55,5.0,1.50000001e-12,1.4816709124265183e-12,fit
T6,0,tr,-0.5,5.0,1.50000001e-12,1.5341222535492553e-12,fit
T6,0,tr,-0.45,5.0,1.50000003e-12,1.5204716588183225e-12,fit
T6,0,tr,-0.4,5.0,1.50000008e-12,1.498281785971098e-12,fit
T6,0,tr,-0.35,5.0,1.50000018e-12,1.5639165279063297e-12,fit
T6,0,tr,-0.3,5.0,1.50000041e-12,1.5133331464784704e-12,fit
T6,0,tr,-0.25,5.0,1.50000096e-12,1.4904195207742367e-12,fit
T6,0,tr,-0.2,5.0,1.50000223e-12,1.3745671913333663e-12,fit
T6,0,tr,-0.15,5.0,1.50000519e-12,1.4972495777730782e-12,fit
T6,0,tr,-0.1,5.0,1.50001207e-12,1.489080439513825e-12,fit
T6,0,tr,-0.05,5.0,1.50002807e-12,1.461994001585897e-12,fit
T6,0,tr,1.20736754e-15,5.0,1.50006531e-12,1.4696098487721646e-12,fit
T6,0,tr,0.05,5.0,1.50015195e-12,1.5283623474299503e-12,fit
T6,0,tr,0.1,5.0,1.50044588e-12,1.5560608426012336e-12,fit
T6,0,tr,0.15,5.0,1.50103724e-12,1.5896779959994482e-12,fit
T6,0,tr,0.2,5.0,1.5024127e-12,1.5569988481084904e-12,fit
T6,0,tr,0.25,5.0,1.50561154e-12,1.4691422596047817e-12,fit
T6,0,tr,0.3,5.0,1.51304939e-12,1.5306281948028285e-12,fit
T6,0,tr,0.35,5.0,1.53033849e-12,1.4712630413874351e-12,fit
T6,0,tr,0.4,5.0,1.57050894e-12,1.6204017266306295e-12,fit
T6,0,tr,0.45,5.0,1.66378233e-12,1.6887168914975893e-12,fit
T6,0,tr,0.5,5.0,1.88014921e-12,1.8567490226750744e-12,fit
T6,0,tr,0.55,5.0,2.38134444e-12,2.373687272932129e-12,fit
T6,0,tr,0.6,5.0,3.53989385e-12,3.5160460970920485e-12,fit
T6,0,tr,0.65,5.0,6.20974876e-12,6.103905298140173e-12,fit
T6,0,tr,0.7,5.0,1.23347761e-11,1.2853771794698317e-11,fit
T6,0,tr,0.75,5.0,2.62948342e-11,2.88991678485056e-11,fit
T6,0,tr,0.8,5.0,5.78133879e-11,5.93407893927908e-11,fit
T6,0,tr,0.85,5.0,1.28023132e-10,1.32313650837356e-10,fit
T6,0,tr,0.9,5.0,2.81493549e-10,2.8320181809208357e-10,fit
T6,0,tr,0.95,5.0,6.08385192e-10,6.027974064193286e-10,fit
T6,0,tr,1.0,5.0,1.28109679e-09,1.3700477408087853e-09,fit
T6,0,tr,1.05,5.0,2.60590346e-09,2.580739227335912e-09,fit
T6,0,tr,1.1,5.0,5.07908998e-09,5.146371267208742e-09,fit
T6,0,tr,1.15,5.0,9.42149915e-09,9.399916509969859e-09,fit
T6,0,tr,1.2,5.0,1.65591353e-08,1.687686423851842e-08,fit
T6,0,tr,1.25,5.0,2.7536854e-08,2.7531552795837304e-08,fit
T6,0,tr,1.3,5.0,4.3391097e-08,4.4227020138130734e-08,fit
T6,0,tr,1.35,5.0,6.50329099e-08,6.268860475115267e-08,fit
T6,0,tr,1.4,5.0,9.31811236e-08,9.301851865477421e-08,fit
T6,0,tr,1.45,5.0,1.28352468e-07,1.3391083650709806e-07,fit
T6,0,tr,1.5,5.0,1.70890262e-07,1.6588584409459576e-07,fit
T6,0,tr,1.55,5.0,2.21007996e-07,2.1690461290475717e-07,fit
T6,0,tr,1.6,5.0,2.78831275e-07,2.9090766162151777e-07,fit
T6,0,tr,1.65,5.0,3.44430827e-07,3.490811888845687e-07,fit
T6,0,tr,1.7,5.0,4.17845462e-07,4.320109084384958e-07,fit
T6,0,tr,1.75,5.0,4.99096673e-07,4.6728634291918826e-07,fit
T6,0,tr,1.8,5.0,5.88197246e-07,5.915163953895058e-07,fit
T6,0,tr,1.85,5.0,6.85155939e-07,6.60256882652539e-07,fit
T6,0,tr,1.9,5.0,7.89979792e-07,7.586198159070783e-07,fit
T6,0,tr,1.95,5.0,9.02675054e-07,9.150211565498826e-07,fit
T6,0,tr,2.0,5.0,1.02324741e-06,1.0615737501318568e-06,fit
T6,0,tr,2.05,5.0,1.15170186e-06,1.1024697379183763e-06,fit
T6,0,tr,2.1,5.0,1.28804245e-06,1.2474393557753956e-06,fit
T6,0,tr,2.15,5.0,1.43227201e-06,1.4090661515634325e-06,fit
T6,0,tr,2.2,5.0,1.5843919e-06,1.5802573276788603e-06,fit
T6,0,tr,2.25,5.0,1.74440182e-06,1.6780442044051572e-06,fit
T6,0,tr,2.3,5.0,1.91229966e-06,2.0490203271548426e-06,fit
T6,0,tr,2.35,5.0,2.08808137e-06,2.1277356870890286e-06,fit
T6,0,tr,2.4,5.0,2.27174092e-06,2.249840706748812e-06,fit
T6,0,tr,2.45,5.0,2.46327026e-06,2.427869900816607e-06,fit
T6,0,tr,2.5,5.0,2.66265926e-06,2.858499932544588e-06,fit
T6,0,tr,2.55,5.0,2.86989572e-06,3.073217442994609e-06,fit
T6,0,tr,2.6,5.0,3.08496537e-06,3.0431759704747804e-06,fit
T6,0,tr,2.65,5.0,3.30785183e-06,3.3460956262068688e-06,fit
T6,0,tr,2.7,5.0,3.53853664e-06,3.6789529775140955e-06,fit
T6,0,tr,2.75,5.0,3.77699924e-06,3.648453146466468e-06,fit
T6,0,tr,2.8,5.0,4.02321698e-06,3.95665055952106e-06,fit
T6,0,tr,2.85,5.0,4.27716509e-06,4.458882293971286e-06,fit
T6,0,tr,2.9,5.0,4.53881665e-06,4.44920855100845e-06,fit
T6,0,tr,2.95,5.0,4.80814265e-06,4.750396669239983e-06,fit
T6,0,tr,3.0,5.0,5.08511187e-06,4.887352115452285e-06,fit
T6,0,tr,3.05,5.0,5.36969097e-06,5.252663242755007e-06,fit
T6,0,tr,3.1,5.0,5.66184437e-06,5.784787565196372e-06,fit
T6,0,tr,3.15,5.0,5.96153432e-06,5.820220172548962e-06,fit
T6,0,tr,3.2,5.0,6.2687208e-06,6.03152817568169e-06,fit
T6,0,tr,3.25,5.0,6.58336157e-06,6.464557495938606e-06,fit
T6,0,tr,3.3,5.0,6.90541212e-06,7.28906815418966e-06,fit
T6,0,tr,3.35,5.0,7.23482566e-06,7.278257004806642e-06,fit
T6,0,tr,3.4,5.0,7.5715531e-06,7.449256731907703e-06,fit
T6,0,tr,3.45,5.0,7.91554306e-06,7.956895553232234e-06,fit
T6,0,tr,3.5,5.0,8.26674186e-06,8.382600924302422e-06,fit
T6,0,tr,3.55,5.0,8.62509351e-06,8.661411218052688e-06,fit
T6,0,tr,3.6,5.0,8.99053972e-06,8.518171189676654e-06,fit
T6,0,tr,3.65,5.0,9.36301991e-06,9.45235753180524e-06,fit
T6,0,tr,3.7,5.0,9.74247122e-06,9.684335857136226e-06,fit
T6,0,tr,3.75,5.0,1.01288285e-05,1.0394243781470541e-05,fit
T6,0,tr,3.8,5.0,1.05220245e-05,1.0105344369986312e-05,fit
T6,0,tr,3.85,5.0,1.09219895e-05,1.1277239439908651e-05,fit
T6,0,tr,3.9,5.0,1.13286518e-05,1.1164342631744691e-05,fit
T6,0,tr,3.95,5.0,1.17419376e-05,1.1155743481888555e-05,fit
T6,0,tr,4.0,5.0,1.21617709e-05,1.2663736279377557e-05,fit
T6,0,tr,4.05,5.0,1.25880736e-05,1.2396889833186943e-05,fit
T6,0,tr,4.1,5.0,1.30207659e-05,1.3171589352417776e-05,fit
T6,0,tr,4.15,5.0,1.34597656e-05,1.339704957910118e-05,fit
T6,0,tr,4.2,5.0,1.39049892e-05,1.4374271702836631e-05,fit
T6,0,tr,4.25,5.0,1.4356351e-05,1.4845954152529867e-05,fit
T6,0,tr,4.3,5.0,1.48137637e-05,1.5323404919688256e-05,fit
T6,0,tr,4.35,5.0,1.52771384e-05,1.5612366937652635e-05,fit
T6,0,tr,4.4,5.0,1.57463845e-05,1.4998241502678584e-05,fit
T6,0,tr,4.45,5.0,1.62214102e-05,1.5419133457878875e-05,fit
T6,0,tr,4.5,5.0,1.67021221e-05,1.680452474964425e-05,fit
T6,0,tr,4.55,5.0,1.71884255e-05,1.670104483047647e-05,fit
T6,0,tr,4.6,5.0,1.76802245e-05,1.793147459726377e-05,fit
T6,0,tr,4.65,5.0,1.81774221e-05,1.8269092709557297e-05,fit
T6,0,tr,4.7,5.0,1.86799204e-05,1.7898377569461817e-05,fit
T6,0,tr,4.75,5.0,1.91876205e-05,1.8595477863568222e-05,fit
T6,0,tr,4.8,5.0,1.97004224e-05,1.9036013322276024e-05,fit
T6,0,tr,4.85,5.0,2.02182259e-05,1.968228796272222e-05,fit
T6,0,tr,4.9,5.0,2.07409296e-05,2.0610692223967255e-05,fit
T6,0,tr,4.95,5.0,2.12684321e-05,2.171013288400195e-05,fit
T6,0,tr,5.0,5.0,2.18006311e-05,2.270058569201026e-05,fit
T6,0,tr,5.05,5.0,2.23374243e-05,2.1689948484055286e-05,fit
T6,0,tr,5.1,5.0,2.2878709e-05,2.249074182770901e-05,fit
T6,0,tr,5.15,5.0,2.34243822e-05,2.4550813739181453e-05,fit
T6,0,tr,5.2,5.0,2.39743411e-05,2.4630553702868718e-05,fit
T6,0,tr,5.25,5.0,2.45284829e-05,2.4701148663177932e-05,fit
T6,0,tr,5.3,5.0,2.50867047e-05,2.3364834384541147e-05,fit
T6,0,tr,5.35,5.0,2.56489039e-05,2.4876912246239757e-05,fit
T6,0,tr,5.4,5.0,2.62149783e-05,2.6339109605123934e-05,fit
T6,0,tr,5.45,5.0,2.67848259e-05,2.6308539963567466e-05,fit
T6,0,tr,5.5,5.0,2.73583453e-05,2.9055059019587857e-05,fit
T6,0,tr,5.55,5.0,2.79354354e-05,2.8009725645003025e-05,fit
T6,0,tr,5.6,5.0,2.85159958e-05,2.875914594333712e-05,fit
T6,0,tr,5.65,5.0,2.90999269e-05,2.8144670946419687e-05,fit
T6,0,tr,5.7,5.0,2.96871297e-05,2.876060154659723e-05,fit
T6,0,tr,5.75,5.0,3.02775057e-05,2.9669581176384473e-05,fit
T6,0,tr,5.8,5.0,3.08709578e-05,3.0288104688590464e-05,fit
T6,0,tr,5.85,5.0,3.14673893e-05,3.1242071628687583e-05,fit
T6,0,tr,5.9,5.0,3.20667048e-05,3.242857264408794e-05,fit
T6,0,tr,5.95,5.0,3.26688096e-05,3.290115853104446e-05,fit
T6,0,tr,6.0,5.0,3.32736104e-05,3.4295281348348776e-05,fit
T6,0,tr,6.05,5.0,3.38810146e-05,3.251729595769324e-05,fit
T6,0,tr,6.1,5.0,3.44909311e-05,3.4707931255747075e-05,fit
T6,0,tr,6.15,5.0,3.51032696e-05,3.5355326260831587e-05,fit
T6,0,tr,6.2,5.0,3.57179413e-05,3.747450996828429e-05,fit
T6,0,tr,6.25,5.0,3.63348585e-05,3.609127743458495e-05,fit
T6,0,tr,6.3,5.0,3.69539348e-05,3.731669121075926e-05,fit
T6,0,tr,6.35,5.0,3.75750851e-05,3.6652965054632386e-05,fit
T6,0,tr,6.4,5.0,3.81982255e-05,3.868685891640765e-05,fit
T6,0,tr,6.45,5.0,3.88232736e-05,3.928936689302502e-05,fit
T6,0,tr,6.5,5.0,3.94501481e-05,3.87016837968526e-05,fit
T6,0,tr,6.55,5.0,4.00787694e-05,3.954447137940679e-05,fit
T6,0,tr,6.6,5.0,4.07090589e-05,4.066492469027988e-05,fit
T6,0,tr,6.65,5.0,4.13409397e-05,4.20694324215811e-05,fit
T6,0,tr,6.7,5.0,4.19743361e-05,4.053234829099313e-05,fit
T6,0,tr,6.75,5.0,4.26091738e-05,4.376234478364911e-05,fit
T6,0,tr,6.8,5.0,4.32453801e-05,4.280722780604634e-05,fit
T6,0,tr,6.85,5.0,4.38828835e-05,4.6478571965869345e-05,fit
T6,0,tr,6.9,5.0,4.45216139e-05,4.65325218758064e-05,fit
T6,0,tr,6.95,5.0,4.51615027e-05,4.460631873027982e-05,fit
T6,0,tr,7.0,5.0,4.58024827e-05,4.493574688041397e-05,fit
T6,0,tr,7.05,5.0,4.64444879e-05,5.003293966437464e-05,fit
T6,0,tr,7.1,5.0,4.7087454e-05,4.799071085997452e-05,fit
T6,0,tr,7.15,5.0,4.77313179e-05,4.855541142280894e-05,fit
T6,0,tr,7.2,5.0,4.83760178e-05,4.775450726455253e-05,fit
T6,0,tr,7.25,5.0,4.90214934e-05,4.882444246821638e-05,fit
T6,0,tr,7.3,5.0,4.96676858e-05,5.0891172613386574e-05,fit
T6,0,tr,7.35,5.0,5.03145371e-05,5.1258583208856665e-05,fit
T6,0,tr,7.4,5.0,5.09619911e-05,4.969466908294565e-05,fit
T6,0,tr,7.45,5.0,5.16099929e-05,5.3588492478063764e-05,fit
T6,0,tr,7.5,5.0,5.22584885e-05,5.274515997267723e-05,fit
T6,0,tr,7.55,5.0,5.29074256e-05,5.139957540972874e-05,fit
T6,0,tr,7.6,5.0,5.3556753e-05,5.519332306114507e-05,fit
T6,0,tr,7.65,5.0,5.42064208e-05,5.391507930402802e-05,fit
T6,0,tr,7.7,5.0,5.48563802e-05,5.617061312831975e-05,fit
T6,0,tr,7.75,5.0,5.55065838e-05,5.457879056972012e-05,fit
T6,0,tr,7.8,5.0,5.61569852e-05,5.677326875194615e-05,fit
T6,0,tr,7.85,5.0,5.68075394e-05,5.407602922265248e-05,fit
T6,0,tr,7.9,5.0,5.74582023e-05,5.810821676201727e-05,fit
T6,0,tr,7.95,5.0,5.81089312e-05,5.548925509663812e-05,fit
T6,0,tr,8.0,5.0,5.87596843e-05,5.90478267087304e-05,fit
T1,0,out,2.0,-0.0,0.0,1.0833901879580616e-14,fit
T1,0,out,2.0,0.05,1.34101692e-08,1.3383358421251176e-08,fit
T1,0,out,2.0,0.1,2.59772184e-08,2.655087688256104e-08,fit
T1,0,out,2.0,0.15,3.76399153e-08,3.819487915419163e-08,fit
T1,0,out,2.0,0.2,4.83418283e-08,5.0123314312005346e-08,fit
T1,0,out,2.0,0.25,5.80440735e-08,5.6183742947672623e-08,fit
T1,0,out,2.0,0.3,6.67326156e-08,6.997519458852036e-08,fit
T1,0,out,2.0,0.35,7.44211014e-08,7.812601482287936e-08,fit
T1,0,out,2.0,0.4,8.11497325e-08,7.824637467494082e-08,fit
T1,0,out,2.0,0.45,8.69810447e-08,8.490474831702454e-08,fit
T1,0,out,2.0,0.5,9.19937847e-08,9.040914132615236e-08,fit
T1,0,out,2.0,0.55,9.62761546e-08,9.620194220323796e-08,fit
T1,0,out,2.0,0.6,9.99194907e-08,1.0047573349322631e-07,fit
T1,0,out,2.0,0.65,1.03013084e-07,9.558629304469957e-08,fit
T1,0,out,2.0,0.7,1.05640452e-07,1.0754728463201235e-07,fit
T1,0,out,2.0,0.75,1.07877045e-07,1.0703765257443549e-07,fit
T1,0,out,2.0,0.8,1.09789179e-07,1.0644543426733627e-07,fit
T1,0,out,2.0,0.85,1.11433886e-07,1.1467445150483982e-07,fit
T1,0,out,2.0,0.9,1.12859382e-07,1.1167620441926557e-07,fit
T1,0,out,2.0,0.95,1.14105886e-07,1.1808781861951253e-07,fit
T1,0,out,2.0,1.0,1.15206614e-07,1.1706821056154877e-07,fit
T1,0,out,2.0,1.05,1.16188784e-07,1.1505536382444374e-07,fit
T1,0,out,2.0,1.1,1.17074581e-07,1.2129045287573473e-07,fit
T1,0,out,2.0,1.15,1.1788202e-07,1.2077912477903113e-07,fit
T1,0,out,2.0,1.2,1.186257e-07,1.1681054643543156e-07,fit
T1,0,out,2.0,1.25,1.19317434e-07,1.13620544014414e-07,fit
T1,0,out,2.0,1.3,1.19966782e-07,1.1798249159936461e-07,fit
T1,0,out,2.0,1.35,1.20581489e-07,1.228372733268501e-07,fit
T1,0,out,2.0,1.4,1.2116783e-07,1.2028127888341674e-07,fit
T1,0,out,2.0,1.45,1.21730907e-07,1.2838680547816215e-07,fit
T1,0,out,2.0,1.5,1.22274869e-07,1.2322619211589645e-07,fit
T1,0,out,2.0,1.55,1.22803104e-07,1.235107512387626e-07,fit
T1,0,out,2.0,1.6,1.23318385e-07,1.2481474633462407e-07,fit
T1,0,out,2.0,1.65,1.23822985e-07,1.2054083200572832e-07,fit
T1,0,out,2.0,1.7,1.24318777e-07,1.238407338185224e-07,fit
T1,0,out,2.0,1.75,1.24807305e-07,1.2231656768659153e-07,fit
T1,0,out,2.0,1.8,1.25289852e-07,1.1668033767728617e-07,fit
T1,0,out,2.0,1.85,1.25767479e-07,1.191613219502033e-07,fit
T1,0,out,2.0,1.9,1.26241073e-07,1.2906926526996974e-07,fit
T1,0,out,2.0,1.95,1.26711376e-07,1.2500117549135145e-07,fit
T1,0,out,2.0,2.0,1.27179009e-07,1.2668946426443428e-07,fit
T1,0,out,2.0,2.05,1.27644496e-07,1.2204395739842705e-07,fit
T1,0,out,2.0,2.1,1.28108278e-07,1.258276667958512e-07,fit
T1,0,out,2.0,2.15,1.28570729e-07,1.316313796872519e-07,fit
T1,0,out,2.0,2.2,1.29032166e-07,1.2938898962923908e-07,fit
T1,0,out,2.0,2.25,1.2949286e-07,1.2745502233370798e-07,fit
T1,0,out,2.0,2.3,1.29953041e-07,1.360859484257332e-07,fit
T1,0,out,2.0,2.35,1.30412909e-07,1.3015337029884985e-07,fit
T1,0,out,2.0,2.4,1.30872632e-07,1.2947250994481218e-07,fit
T1,0,out,2.0,2.45,1.31332357e-07,1.3593617809357376e-07,fit
T1,0,out,2.0,2.5,1.31792211e-07,1.2503395278966334e-07,fit
T1,0,out,2.0,2.55,1.32252303e-07,1.3445304255479423e-07,fit
T1,0,out,2.0,2.6,1.32712729e-07,1.2829138714397998e-07,fit
T1,0,out,2.0,2.65,1.33173571e-07,1.3001424503743942e-07,fit
T1,0,out,2.0,2.7,1.33634902e-07,1.3087656724946018e-07,fit
T1,0,out,2.0,2.75,1.34096784e-07,1.3459845300218858e-07,fit
T1,0,out,2.0,2.8,1.34559274e-07,1.3497383702979874e-07,fit
T1,0,out,2.0,2.85,1.35022421e-07,1.3624398331085217e-07,fit
T1,0,out,2.0,2.9,1.35486267e-07,1.363203200257297e-07,fit
T1,0,out,2.0,2.95,1.3595085e-07,1.4181415058010422e-07,fit
T1,0,out,2.0,3.0,1.36416205e-07,1.4354646845143128e-07,fit
T1,0,out,2.0,3.05,1.3688236e-07,1.3982584232509242e-07,fit
T1,0,out,2.0,3.1,1.37349344e-07,1.4050617828016717e-07,fit
T1,0,out,2.0,3.15,1.37817179e-07,1.3623995581649773e-07,fit
T1,0,out,2.0,3.2,1.38285887e-07,1.3374262789886547e-07,fit
T1,0,out,2.0,3.25,1.38755487e-07,1.412368403526984e-07,fit
T1,0,out,2.0,3.3,1.39225997e-07,1.3935547451623574e-07,fit
T1,0,out,2.0,3.35,1.3969743e-07,1.4334603483002821e-07,fit
T1,0,out,2.0,3.4,1.40169803e-07,1.3262680177741823e-07,fit
T1,0,out,2.0,3.45,1.40643126e-07,1.5248398131192869e-07,fit
T1,0,out,2.0,3.5,1.41117412e-07,1.3577849451824295e-07,fit
T1,0,out,2.0,3.55,1.41592671e-07,1.4172536380370295e-07,fit
T1,0,out,2.0,3.6,1.42068913e-07,1.4637243447132123e-07,fit
T1,0,out,2.0,3.65,1.42546145e-07,1.3669015064654997e-07,fit
T1,0,out,2.0,3.7,1.43024377e-07,1.4063618073093197e-07,fit
T1,0,out,2.0,3.75,1.43503616e-07,1.3498820613239254e-07,fit
T1,0,out,2.0,3.8,1.43983867e-07,1.3787557849638864e-07,fit
T1,0,out,2.0,3.85,1.44465138e-07,1.36231220222442e-07,fit
T1,0,out,2.0,3.9,1.44947434e-07,1.453897709447191e-07,fit
T1,0,out,2.0,3.95,1.45430761e-07,1.4671562170518482e-07,fit
T1,0,out,2.0,4.0,1.45915123e-07,1.4450947144753788e-07,fit
T1,0,out,2.0,4.05,1.46400525e-07,1.5208773340110792e-07,fit
T1,0,out,2.0,4.1,1.46886971e-07,1.5317208996882588e-07,fit
T1,0,out,2.0,4.15,1.47374466e-07,1.4733289844605717e-07,fit
T1,0,out,2.0,4.2,1.47863013e-07,1.4686990119235102e-07,fit
T1,0,out,2.0,4.25,1.48352616e-07,1.471187179720366e-07,fit
T1,0,out,2.0,4.3,1.48843278e-07,1.4681109183791166e-07,fit
T1,0,out,2.0,4.35,1.49335003e-07,1.5534173547816334e-07,fit
T1,0,out,2.0,4.4,1.49827793e-07,1.5090137235480805e-07,fit
T1,0,out,2.0,4.45,1.50321652e-07,1.4881544610574998e-07,fit
T1,0,out,2.0,4.5,1.50816581e-07,1.4977899796665226e-07,fit
T1,0,out,2.0,4.55,1.51312585e-07,1.538254356850283e-07,fit
T1,0,out,2.0,4.6,1.51809664e-07,1.4998893195923778e-07,fit
T1,0,out,2.0,4.65,1.52307823e-07,1.5375907645494683e-07,fit
T1,0,out,2.0,4.7,1.52807062e-07,1.5263948636564778e-07,fit
T1,0,out,2.0,4.75,1.53307385e-07,1.5971421184493233e-07,fit
T1,0,out,2.0,4.8,1.53808793e-07,1.5929371053355432e-07,fit
T1,0,out,2.0,4.85,1.54311289e-07,1.4784453505523226e-07,fit
T1,0,out,2.0,4.9,1.54814874e-07,1.5406847181864055e-07,fit
T1,0,out,2.0,4.95,1.55319551e-07,1.5869848079560707e-07,fit
T1,0,out,2.0,5.0,1.55825321e-07,1.5372907284397075e-07,fit
T1,0,out,2.0,5.05,1.56332187e-07,1.6021274777172808e-07,fit
T1,0,out,2.0,5.1,1.5684015e-07,1.58444142504059e-07,fit
T1,0,out,2.0,5.15,1.57349211e-07,1.602001233531667e-07,fit
T1,0,out,2.0,5.2,1.57859374e-07,1.575670626269157e-07,fit
T1,0,out,2.0,5.25,1.58370638e-07,1.5984093145533915e-07,fit
T1,0,out,2.0,5.3,1.58883007e-07,1.614260318894592e-07,fit
T1,0,out,2.0,5.35,1.59396481e-07,1.524790532437328e-07,fit
T1,0,out,2.0,5.4,1.59911062e-07,1.5555665023588e-07,fit
T1,0,out,2.0,5.45,1.60426753e-07,1.555774914851009e-07,fit
T1,0,out,2.0,5.5,1.60943553e-07,1.6934697456421886e-07,fit
T1,0,out,2.0,5.55,1.61461466e-07,1.6295611616269747e-07,fit
T1,0,out,2.0,5.6,1.61980492e-07,1.638255923085333e-07,fit
T1,0,out,2.0,5.65,1.62500632e-07,1.6336646428463555e-07,fit
T1,0,out,2.0,5.7,1.6302189e-07,1.6050310795793374e-07,fit
T1,0,out,2.0,5.75,1.63544265e-07,1.5991880268125601e-07,fit
T1,0,out,2.0,5.8,1.64067759e-07,1.683424622744101e-07,fit
T1,0,out,2.0,5.85,1.64592374e-07,1.6276240963633569e-07,fit
T1,0,out,2.0,5.9,1.65118111e-07,1.7320183528152636e-07,fit
T1,0,out,2.0,5.95,1.65644972e-07,1.6664551105455016e-07,fit
T1,0,out,2.0,6.0,1.66172958e-07,1.6665330185438684e-07,fit
T1,0,out,3.0,-0.0,0.0,1.1906454040265507e-15,fit
T1,0,out,3.0,0.05,3.30683549e-08,3.2998826711316505e-08,fit
