tft,t_h,kind,vsg,vsd,id,id_meas,split
T8,10,out,6,2,2.02253734e-05,2.0104563e-05,fit
T8,10,out,6,2.05,2.0589158e-05,2.06859213e-05,fit
T8,10,out,6,2.1,2.09458648e-05,2.16573256e-05,fit
T8,10,out,6,2.15,2.12955433e-05,2.04343758e-05,fit
T8,10,out,6,2.2,2.16382481e-05,2.07869408e-05,fit
T8,10,out,6,2.25,2.19740389e-05,2.21829202e-05,fit
T8,10,out,6,2.3,2.230298e-05,2.13833875e-05,fit
T8,10,out,6,2.35,2.26251402e-05,2.32726534e-05,fit
T8,10,out,6,2.4,2.29405929e-05,2.22141476e-05,fit
T8,10,out,6,2.45,2.32494154e-05,2.26379117e-05,fit
T8,10,out,6,2.5,2.35516887e-05,2.41640641e-05,fit
T8,10,out,6,2.55,2.38474979e-05,2.50397671e-05,fit
T8,10,out,6,2.6,2.4136931e-05,2.41562039e-05,fit
T8,10,out,6,2.65,2.44200793e-05,2.41403669e-05,fit
T8,10,out,6,2.7,2.4697037e-05,2.37248553e-05,fit
T8,10,out,6,2.75,2.4967901e-05,2.47412023e-05,fit
T8,10,out,6,2.8,2.52327705e-05,2.49236496e-05,fit
T8,10,out,6,2.85,2.54917468e-05,2.46833712e-05,fit
T8,10,out,6,2.9,2.57449332e-05,2.53962822e-05,fit
T8,10,out,6,2.95,2.59924346e-05,2.66961112e-05,fit
T8,10,out,6,3,2.62343574e-05,2.63437663e-05,fit
T8,10,out,6,3.05,2.64708091e-05,2.45473482e-05,fit
T8,10,out,6,3.1,2.67018984e-05,2.80557719e-05,fit
T8,10,out,6,3.15,2.69277345e-05,2.78535886e-05,fit
T8,10,out,6,3.2,2.71484275e-05,2.61639239e-05,fit
T8,10,out,6,3.25,2.73640875e-05,2.84105529e-05,fit
T8,10,out,6,3.3,2.75748251e-05,2.66276507e-05,fit
T8,10,out,6,3.35,2.77807509e-05,2.82694608e-05,fit
T8,10,out,6,3.4,2.7981975e-05,2.81388023e-05,fit
T8,10,out,6,3.45,2.81786075e-05,2.74099721e-05,fit
T8,10,out,6,3.5,2.83707579e-05,2.87007886e-05,fit
T8,10,out,6,3.55,2.85585352e-05,2.87091356e-05,fit
T8,10,out,6,3.6,2.87420473e-05,2.89423775e-05,fit
T8,10,out,6,3.65,2.89214015e-05,2.78636576e-05,fit
T8,10,out,6,3.7,2.9096704e-05,2.97960711e-05,fit
T8,10,out,6,3.75,2.92680599e-05,2.908879e-05,fit
T8,10,out,6,3.8,2.9435573e-05,3.06973555e-05,fit
T8,10,out,6,3.85,2.95993459e-05,3.03991309e-05,fit
T8,10,out,6,3.9,2.97594796e-05,3.04162436e-05,fit
T8,10,out,6,3.95,2.99160739e-05,2.90093555e-05,fit
T8,10,out,6,4,3.00692267e-05,3.1946897e-05,fit
T8,10,out,6,4.05,3.02190346e-05,3.05953942e-05,fit
T8,10,out,6,4.1,3.03655924e-05,3.03929337e-05,fit
T8,10,out,6,4.15,3.05089932e-05,3.0044108e-05,fit
T8,10,out,6,4.2,3.06493283e-05,3.06733642e-05,fit
T8,10,out,6,4.25,3.07866873e-05,3.18616508e-05,fit
T8,10,out,6,4.3,3.0921158e-05,2.91444978e-05,fit
T8,10,out,6,4.35,3.10528261e-05,3.15442535e-05,fit
T8,10,out,6,4.4,3.11817758e-05,3.00822289e-05,fit
T8,10,out,6,4.45,3.13080892e-05,3.05230039e-05,fit
T8,10,out,6,4.5,3.14318466e-05,3.19118755e-05,fit
T8,10,out,6,4.55,3.15531264e-05,3.21028807e-05,fit
T8,10,out,6,4.6,3.16720051e-05,3.14873196e-05,fit
T8,10,out,6,4.65,3.17885574e-05,3.21630384e-05,fit
T8,10,out,6,4.7,3.19028561e-05,3.34147892e-05,fit
T8,10,out,6,4.75,3.20149721e-05,3.21819845e-05,fit
T8,10,out,6,4.8,3.21249743e-05,3.11594562e-05,fit
T8,10,out,6,4.85,3.22329302e-05,3.19718256e-05,fit
T8,10,out,6,4.9,3.23389051e-05,3.2045223e-05,fit
T8,10,out,6,4.95,3.24429627e-05,3.39030736e-05,fit
T8,10,out,6,5,3.25451649e-05,3.22421752e-05,fit
T8,10,out,6,5.05,3.26455718e-05,3.10931461e-05,fit
T8,10,out,6,5.1,3.27442419e-05,3.15108912e-05,fit
T8,10,out,6,5.15,3.28412319e-05,3.41028751e-05,fit
T8,10,out,6,5.2,3.29365969e-05,3.3480251e-05,fit
T8,10,out,6,5.25,3.30303905e-05,3.19814769e-05,fit
T8,10,out,6,5.3,3.31226645e-05,3.17880132e-05,fit
T8,10,out,6,5.35,3.32134693e-05,3.40264993e-05,fit
T8,10,out,6,5.4,3.33028536e-05,3.20977234e-05,fit
T8,10,out,6,5.45,3.33908649e-05,3.31858181e-05,fit
T8,10,out,6,5.5,3.3477549e-05,3.43033428e-05,fit
T8,10,out,6,5.55,3.35629502e-05,3.42345261e-05,fit
T8,10,out,6,5.6,3.36471117e-05,3.27185484e-05,fit
T8,10,out,6,5.65,3.37300752e-05,3.42829087e-05,fit
T8,10,out,6,5.7,3.38118811e-05,3.2232888e-05,fit
T8,10,out,6,5.75,3.38925684e-05,3.41304409e-05,fit
T8,10,out,6,5.8,3.39721749e-05,3.33616166e-05,fit
T8,10,out,6,5.85,3.40507374e-05,3.21519202e-05,fit
T8,10,out,6,5.9,3.41282912e-05,3.54148716e-05,fit
T8,10,out,6,5.95,3.42048706e-05,3.39521106e-05,fit
T8,10,out,6,6,3.42805087e-05,3.47019639e-05,fit
T7,30,tr,-2,0.1,2.02e-14,2.58267921e-14,fit
T7,30,tr,-1.95,0.1,2.02e-14,1.83883538e-14,fit
T7,30,tr,-1.9,0.1,2.02e-14,1.78316504e-14,fit
T7,30,tr,-1.85,0.1,2.02e-14,2.13514698e-14,fit
T7,30,tr,-1.8,0.1,2.02e-14,1.91434136e-14,fit
T7,30,tr,-1.75,0.1,2.02e-14,2.5194542e-14,fit
T7,30,tr,-1.7,0.1,2.02e-14,1.63625599e-14,fit
T7,30,tr,-1.65,0.1,2.02e-14,1.32674302e-14,fit
T7,30,tr,-1.6,0.1,2.02e-14,2.87163148e-14,fit
T7,30,tr,-1.55,0.1,2.02e-14,1.3201816e-14,fit
T7,30,tr,-1.5,0.1,2.02e-14,1.4349279e-14,fit
T7,30,tr,-1.45,0.1,2.02e-14,2.37209436e-14,fit
T7,30,tr,-1.4,0.1,2.02e-14,2.6252818e-14,fit
T7,30,tr,-1.35,0.1,2.02e-14,1.59460867e-14,fit
T7,30,tr,-1.3,0.1,2.02e-14,2.52923658e-14,fit
T7,30,tr,-1.25,0.1,2.02e-14,3.0610832e-14,fit
T7,30,tr,-1.2,0.1,2.02e-14,2.64670414e-14,fit
T7,30,tr,-1.15,0.1,2.02e-14,1.8042942e-14,fit
T7,30,tr,-1.1,0.1,2.02e-14,1.99870669e-14,fit
T7,30,tr,-1.05,0.1,2.02e-14,1.0702928e-14,fit
T7,30,tr,-1,0.1,2.02e-14,2.5121766e-14,fit
T7,30,tr,-0.95,0.1,2.02e-14,1.69601082e-14,fit
T7,30,tr,-0.9,0.1,2.02e-14,2.31303148e-14,fit
T7,30,tr,-0.85,0.1,2.02e-14,2.19272275e-14,fit
T7,30,tr,-0.8,0.1,2.02e-14,1.23454639e-14,fit
T7,30,tr,-0.75,0.1,2.02000001e-14,2.34917691e-14,fit
T7,30,tr,-0.7,0.1,2.02000001e-14,1.31039036e-14,fit
T7,30,tr,-0.65,0.1,2.02000003e-14,2.28484164e-14,fit
T7,30,tr,-0.6,0.1,2.02000007e-14,1.82224598e-14,fit
T7,30,tr,-0.55,0.1,2.02000017e-14,2.17723934e-14,fit
T7,30,tr,-0.5,0.1,2.02000042e-14,3.12650724e-14,fit
T7,30,tr,-0.45,0.1,2.02000102e-14,2.46103709e-14,fit
T7,30,tr,-0.4,0.1,2.02000247e-14,2.11782175e-14,fit
T7,30,tr,-0.35,0.1,2.020006e-14,2.58226576e-14,fit
T7,30,tr,-0.3,0.1,2.02001454e-14,1.87659727e-14,fit
T7,30,tr,-0.25,0.1,2.02003524e-14,2.08087512e-14,fit
T7,30,tr,-0.2,0.1,2.02008541e-14,1.81842445e-14,fit
T7,30,tr,-0.15,0.1,2.02020702e-14,2.37087732e-14,fit
T7,30,tr,-0.1,0.1,2.02050178e-14,1.88803872e-14,fit
T7,30,tr,-0.05,0.1,2.02121619e-14,3.21184597e-14,fit
T7,30,tr,1.20736754e-15,0.1,2.02294774e-14,2.52935804e-14,fit
T7,30,tr,0.05,0.1,2.02918471e-14,1.37084804e-14,fit
T7,30,tr,0.1,0.1,2.0422602e-14,2.62818307e-14,fit
T7,30,tr,0.15,0.1,2.07394781e-14,2.18171143e-14,fit
T7,30,tr,0.2,0.1,2.15073445e-14,1.89249901e-14,fit
T7,30,tr,0.25,0.1,2.33678402e-14,2.78586823e-14,fit
T7,30,tr,0.3,0.1,2.78748805e-14,2.46788234e-14,fit
T7,30,tr,0.35,0.1,3.87901166e-14,3.95459615e-14,fit
T7,30,tr,0.4,0.1,6.52137351e-14,6.52673066e-14,fit
T7,30,tr,0.45,0.1,1.29139558e-13,1.30925633e-13,fit
T7,30,tr,0.5,0.1,2.83645811e-13,2.88729259e-13,fit
T7,30,tr,0.55,0.1,6.5654606e-13,6.45945361e-13,fit
T7,30,tr,0.6,0.1,1.55460282e-12,1.62294607e-12,fit
T7,30,tr,0.65,0.1,3.71043168e-12,3.60917956e-12,fit
T7,30,tr,0.7,0.1,8.86077723e-12,8.78092354e-12,fit
T7,30,tr,0.75,0.1,2.10777431e-11,2.21753332e-11,fit
T7,30,tr,0.8,0.1,4.97554236e-11,5.01815169e-11,fit
T7,30,tr,0.85,0.1,1.16058157e-10,1.1640175e-10,fit
T7,30,tr,0.9,0.1,2.66068658e-10,2.65029557e-10,fit
T7,30,tr,0.95,0.1,5.95365691e-10,6.02989453e-10,fit
T7,30,tr,1,0.1,1.28875341e-09,1.25147922e-09,fit
T7,30,tr,1.05,0.1,2.66642379e-09,2.57944576e-09,fit
T7,30,tr,1.1,0.1,5.18463169e-09,5.42300027e-09,fit
T7,30,tr,1.15,0.1,9.29207861e-09,9.29774166e-09,fit
T7,30,tr,1.2,0.1,1.51838374e-08,1.52904632e-08,fit
T7,30,tr,1.25,0.1,2.2734158e-08,2.27372822e-08,fit
T7,30,tr,1.3,0.1,3.16581146e-08,3.1794193e-08,fit
T7,30,tr,1.35,0.1,4.16637486e-08,4.31945082e-08,fit
T7,30,tr,1.4,0.1,5.25060389e-08,5.28716587e-08,fit
T7,30,tr,1.45,0.1,6.39917217e-08,6.38390243e-08,fit
T7,30,tr,1.5,0.1,7.59722706e-08,7.46523693e-08,fit
T7,30,tr,1.55,0.1,8.83354729e-08,8.8919158e-08,fit
T7,30,tr,1.6,0.1,1.00997532e-07,1.04614184e-07,fit
T7,30,tr,1.65,0.1,1.13896217e-07,1.12264535e-07,fit
T7,30,tr,1.7,0.1,1.26985269e-07,1.25558772e-07,fit
T7,30,tr,1.75,0.1,1.40230074e-07,1.45562654e-07,fit
T7,30,tr,1.8,0.1,1.53604416e-07,1.54911293e-07,fit
T7,30,tr,1.85,0.1,1.67088129e-07,1.72997851e-07,fit
T7,30,tr,1.9,0.1,1.80665401e-07,1.75469015e-07,fit
T7,30,tr,1.95,0.1,1.94323583e-07,1.90441002e-07,fit
T7,30,tr,2,0.1,2.08052343e-07,2.02097101e-07,fit
T7,30,tr,2.05,0.1,2.21843069e-07,2.25111154e-07,fit
T7,30,tr,2.1,0.1,2.35688448e-07,2.25727318e-07,fit
T7,30,tr,2.15,0.1,2.49582164e-07,2.54183765e-07,fit
T7,30,tr,2.2,0.1,2.63518686e-07,2.63814374e-07,fit
T7,30,tr,2.25,0.1,2.77493107e-07,2.82327301e-07,fit
T7,30,tr,2.3,0.1,2.9150103e-07,2.99560035e-07,fit
T7,30,tr,2.35,0.1,3.05538481e-07,3.15383316e-07,fit
T7,30,tr,2.4,0.1,3.19601842e-07,2.98783773e-07,fit
T7,30,tr,2.45,0.1,3.33687804e-07,3.40907964e-07,fit
T7,30,tr,2.5,0.1,3.47793321e-07,3.60657789e-07,fit
T7,30,tr,2.55,0.1,3.61915581e-07,3.58758969e-07,fit
T7,30,tr,2.6,0.1,3.7605198e-07,3.85088922e-07,fit
T7,30,tr,2.65,0.1,3.90200096e-07,3.99034063e-07,fit
T7,30,tr,2.7,0.1,4.04357676e-07,4.14900515e-07,fit
T7,30,tr,2.75,0.1,4.18522615e-07,4.06667169e-07,fit
T7,30,tr,2.8,0.1,4.32692945e-07,4.51734686e-07,fit
T7,30,tr,2.85,0.1,4.46866824e-07,4.31440469e-07,fit
T7,30,tr,2.9,0.1,4.61042523e-07,4.70438193e-07,fit
T7,30,tr,2.95,0.1,4.75218416e-07,4.86942319e-07,fit
T7,30,tr,3,0.1,4.89392978e-07,5.00511352e-07,fit
T7,30,tr,3.05,0.1,5.0356477e-07,5.13044476e-07,fit
T7,30,tr,3.1,0.1,5.17732437e-07,5.45091771e-07,fit
T7,30,tr,3.15,0.1,5.31894699e-07,5.46978139e-07,fit
T7,30,tr,3.2,0.1,5.4605035e-07,5.56499549e-07,fit
T7,30,tr,3.25,0.1,5.60198249e-07,5.84578488e-07,fit
T7,30,tr,3.3,0.1,5.74337317e-07,5.54594641e-07,fit
T7,30,tr,3.35,0.1,5.88466532e-07,5.85111258e-07,fit
T7,30,tr,3.4,0.1,6.02584928e-07,5.85511067e-07,fit
T7,30,tr,3.45,0.1,6.16691588e-07,5.97351346e-07,fit
T7,30,tr,3.5,0.1,6.30785644e-07,6.53796239e-07,fit
T7,30,tr,3.55,0.1,6.44866272e-07,6.51764572e-07,fit
T7,30,tr,3.6,0.1,6.5893269e-07,6.93704223e-07,fit
T7,30,tr,3.65,0.1,6.72984155e-07,6.90343316e-07,fit
T7,30,tr,3.7,0.1,6.87019964e-07,6.31170723e-07,fit
T7,30,tr,3.75,0.1,7.01039445e-07,6.96451753e-07,fit
T7,30,tr,3.8,0.1,7.15041962e-07,7.07091307e-07,fit
T7,30,tr,3.85,0.1,7.29026911e-07,7.1643718e-07,fit
T7,30,tr,3.9,0.1,7.42993716e-07,7.83371916e-07,fit
T7,30,tr,3.95,0.1,7.56941829e-07,7.45850077e-07,fit
T7,30,tr,4,0.1,7.7087073e-07,7.9748542e-07,fit
T7,30,tr,4.05,0.1,7.84779923e-07,7.83619037e-07,fit
T7,30,tr,4.1,0.1,7.98668938e-07,7.96774191e-07,fit
T7,30,tr,4.15,0.1,8.12537326e-07,7.98849857e-07,fit
T7,30,tr,4.2,0.1,8.26384661e-07,8.71368806e-07,fit
T7,30,tr,4.25,0.1,8.40210534e-07,8.40565503e-07,fit
T7,30,tr,4.3,0.1,8.54014562e-07,8.2900302e-07,fit
T7,30,tr,4.35,0.1,8.67796374e-07,8.72830548e-07,fit
T7,30,tr,4.4,0.1,8.81555623e-07,8.45179701e-07,fit
T7,30,tr,4.45,0.1,8.95291973e-07,9.3264156e-07,fit
T7,30,tr,4.5,0.1,9.09005109e-07,8.77618896e-07,fit
T7,30,tr,4.55,0.1,9.22694729e-07,9.04960625e-07,fit
T7,30,tr,4.6,0.1,9.36360546e-07,9.43399876e-07,fit
T7,30,tr,4.65,0.1,9.50002289e-07,9.22123659e-07,fit
T7,30,tr,4.7,0.1,9.63619696e-07,1.00795166e-06,fit
T7,30,tr,4.75,0.1,9.77212524e-07,9.77121597e-07,fit
T7,30,tr,4.8,0.1,9.90780537e-07,9.94978754e-07,fit
T7,30,tr,4.85,0.1,1.00432351e-06,1.0075621e-06,fit
T7,30,tr,4.9,0.1,1.01784124e-06,1.01845457e-06,fit
T7,30,tr,4.95,0.1,1.03133353e-06,1.03609549e-06,fit
T7,30,tr,5,0.1,1.04480017e-06,1.10955461e-06,fit
T7,30,tr,5.05,0.1,1.05824101e-06,1.05220166e-06,fit
T7,30,tr,5.1,0.1,1.07165585e-06,1.04109676e-06,fit
T7,30,tr,5.15,0.1,1.08504455e-06,1.12843203e-06,fit
T7,30,tr,5.2,0.1,1.09840695e-06,1.13244986e-06,fit
T7,30,tr,5.25,0.1,1.11174291e-06,1.0986371e-06,fit
T7,30,tr,5.3,0.1,1.12505229e-06,1.11151535e-06,fit
T7,30,tr,5.35,0.1,1.13833496e-06,1.1848175e-06,fit
T7,30,tr,5.4,0.1,1.15159081e-06,1.15845676e-06,fit
T7,30,tr,5.45,0.1,1.16481972e-06,1.16422104e-06,fit
T7,30,tr,5.5,0.1,1.17802158e-06,1.17442475e-06,fit
T7,30,tr,5.55,0.1,1.1911963e-06,1.16949815e-06,fit
T7,30,tr,5.6,0.1,1.20434378e-06,1.22825694e-06,fit
T7,30,tr,5.65,0.1,1.21746394e-06,1.16937297e-06,fit
T7,30,tr,5.7,0.1,1.23055669e-06,1.1891429e-06,fit
T7,30,tr,5.75,0.1,1.24362196e-06,1.17840684e-06,fit
T7,30,tr,5.8,0.1,1.25665967e-06,1.23432595e-06,fit
T7,30,tr,5.85,0.1,1.26966978e-06,1.22747675e-06,fit
T7,30,tr,5.9,0.1,1.2826522e-06,1.29315617e-06,fit
T7,30,tr,5.95,0.1,1.2956069e-06,1.26752964e-06,fit
T7,30,tr,6,0.1,1.30853381e-06,1.30118501e-06,fit
T7,30,tr,6.05,0.1,1.3214329e-06,1.34737609e-06,fit
T7,30,tr,6.1,0.1,1.33430413e-06,1.33708015e-06,fit
T7,30,tr,6.15,0.1,1.34714744e-06,1.32061211e-06,fit
T7,30,tr,6.2,0.1,1.35996283e-06,1.33838455e-06,fit
T7,30,tr,6.25,0.1,1.37275024e-06,1.34198158e-06,fit
T7,30,tr,6.3,0.1,1.38550967e-06,1.38771237e-06,fit
T7,30,tr,6.35,0.1,1.39824108e-06,1.40249376e-06,fit
T7,30,tr,6.4,0.1,1.41094447e-06,1.46944444e-06,fit
T7,30,tr,6.45,0.1,1.42361981e-06,1.45696012e-06,fit
T7,30,tr,6.5,0.1,1.43626709e-06,1.45367233e-06,fit
T7,30,tr,6.55,0.1,1.44888631e-06,1.42380937e-06,fit
T7,30,tr,6.6,0.1,1.46147746e-06,1.47798844e-06,fit
T7,30,tr,6.65,0.1,1.47404053e-06,1.42985743e-06,fit
T7,30,tr,6.7,0.1,1.48657554e-06,1.40451134e-06,fit
T7,30,tr,6.75,0.1,1.49908248e-06,1.52185574e-06,fit
T7,30,tr,6.8,0.1,1.51156135e-06,1.55063507e-06,fit
T7,30,tr,6.85,0.1,1.52401218e-06,1.3834404e-06,fit
T7,30,tr,6.9,0.1,1.53643496e-06,1.58213771e-06,fit
T7,30,tr,6.95,0.1,1.54882971e-06,1.47192236e-06,fit
T7,30,tr,7,0.1,1.56119644e-06,1.51109493e-06,fit
T7,30,tr,7.05,0.1,1.57353518e-06,1.59318133e-06,fit
T7,30,tr,7.1,0.1,1.58584595e-06,1.57291461e-06,fit
T7,30,tr,7.15,0.1,1.59812876e-06,1.59197124e-06,fit
T7,30,tr,7.2,0.1,1.61038364e-06,1.55555762e-06,fit
T7,30,tr,7.25,0.1,1.62261062e-06,1.68168709e-06,fit
T7,30,tr,7.3,0.1,1.63480971e-06,1.62458101e-06,fit
T7,30,tr,7.35,0.1,1.64698097e-06,1.63328683e-06,fit
T7,30,tr,7.4,0.1,1.6591244e-06,1.74141355e-06,fit
T7,30,tr,7.45,0.1,1.67124005e-06,1.67008603e-06,fit
T7,30,tr,7.5,0.1,1.68332796e-06,1.71228304e-06,fit
T7,30,tr,7.55,0.1,1.69538815e-06,1.73608347e-06,fit
T7,30,tr,7.6,0.1,1.70742066e-06,1.70735242e-06,fit
T7,30,tr,7.65,0.1,1.71942554e-06,1.65225758e-06,fit
T7,30,tr,7.7,0.1,1.73140282e-06,1.76245217e-06,fit
T7,30,tr,7.75,0.1,1.74335255e-06,1.70889912e-06,fit
T7,30,tr,7.8,0.1,1.75527476e-06,1.82679167e-06,fit
T7,30,tr,7.85,0.1,1.7671695e-06,1.82872766e-06,fit
T7,30,tr,7.9,0.1,1.77903683e-06,1.62199608e-06,fit
T7,30,tr,7.95,0.1,1.79087677e-06,1.90466981e-06,fit
T7,30,tr,8,0.1,1.80268939e-06,1.73529182e-06,fit
T7,30,tr,-2,5,1.5e-12,1.50621905e-12,fit
T7,30,tr,-1.95,5,1.5e-12,1.51625098e-12,fit
T7,30,tr,-1.9,5,1.5e-12,1.50961371e-12,fit
T7,30,tr,-1.85,5,1.5e-12,1.52378007e-12,fit
T7,30,tr,-1.8,5,1.5e-12,1.56596112e-12,fit
T7,30,tr,-1.75,5,1.5e-12,1.51331951e-12,fit
T7,30,tr,-1.7,5,1.5e-12,1.49623327e-12,fit
T7,30,tr,-1.65,5,1.5e-12,1.51014618e-12,fit
T7,30,tr,-1.6,5,1.5e-12,1.49955826e-12,fit
T7,30,tr,-1.55,5,1.5e-12,1.5005e-12,fit
T7,30,tr,-1.5,5,1.5e-12,1.49904456e-12,fit
T7,30,tr,-1.45,5,1.5e-12,1.49475945e-12,fit
T7,30,tr,-1.4,5,1.5e-12,1.5485678e-12,fit
T7,30,tr,-1.35,5,1.5e-12,1.47988832e-12,fit
T7,30,tr,-1.3,5,1.5e-12,1.45207719e-12,fit
T7,30,tr,-1.25,5,1.5e-12,1.56930523e-12,fit
T7,30,tr,-1.2,5,1.5e-12,1.4931227e-12,fit
T7,30,tr,-1.15,5,1.5e-12,1.56736216e-12,fit
T7,30,tr,-1.1,5,1.5e-12,1.51409127e-12,fit
T7,30,tr,-1.05,5,1.5e-12,1.47820907e-12,fit
T7,30,tr,-1,5,1.5e-12,1.53190576e-12,fit
T7,30,tr,-0.95,5,1.5e-12,1.59621016e-12,fit
T7,30,tr,-0.9,5,1.5e-12,1.46747389e-12,fit
T7,30,tr,-0.85,5,1.5e-12,1.49487293e-12,fit
T7,30,tr,-0.8,5,1.5e-12,1.45076008e-12,fit
T7,30,tr,-0.75,5,1.5e-12,1.51044256e-12,fit
T7,30,tr,-0.7,5,1.5e-12,1.50672249e-12,fit
T7,30,tr,-0.65,5,1.5e-12,1.6158268e-12,fit
T7,30,tr,-0.6,5,1.5e-12,1.40734873e-12,fit
T7,30,tr,-0.55,5,1.50000001e-12,1.52003237e-12,fit
T7,30,tr,-0.5,5,1.50000003e-12,1.51688619e-12,fit
T7,30,tr,-0.45,5,1.50000006e-12,1.53362138e-12,fit
T7,30,tr,-0.4,5,1.50000015e-12,1.49862253e-12,fit
T7,30,tr,-0.35,5,1.50000037e-12,1.53151496e-12,fit
T7,30,tr,-0.3,5,1.50000091e-12,1.47191652e-12,fit
T7,30,tr,-0.25,5,1.50000219e-12,1.49499117e-12,fit
T7,30,tr,-0.2,5,1.50000532e-12,1.55371621e-12,fit
T7,30,tr,-0.15,5,1.50001289e-12,1.402288e-12,fit
T7,30,tr,-0.1,5,1.50003123e-12,1.5599485e-12,fit
T7,30,tr,-0.05,5,1.5000757e-12,1.48044549e-12,fit
T7,30,tr,1.20736754e-15,5,1.50018348e-12,1.50554766e-12,fit
T7,30,tr,0.05,5,1.50057164e-12,1.56355348e-12,fit
T7,30,tr,0.1,5,1.50138528e-12,1.56116063e-12,fit
T7,30,tr,0.15,5,1.50335671e-12,1.52908011e-12,fit
T7,30,tr,0.2,5,1.50813253e-12,1.51866204e-12,fit
T7,30,tr,0.25,5,1.51969886e-12,1.45441959e-12,fit
T7,30,tr,0.3,5,1.54769921e-12,1.55714472e-12,fit
T7,30,tr,0.35,5,1.61544164e-12,1.60983964e-12,fit
T7,30,tr,0.4,5,1.77918003e-12,1.76262736e-12,fit
T7,30,tr,0.45,5,2.1743894e-12,2.10064232e-12,fit
T7,30,tr,0.5,5,3.12627221e-12,3.13228863e-12,fit
T7,30,tr,0.55,5,5.41166816e-12,5.50128971e-12,fit
T7,30,tr,0.6,5,1.08728158e-11,1.06759627e-11,fit
T7,30,tr,0.65,5,2.38314496e-11,2.27232471e-11,fit
T7,30,tr,0.7,5,5.42653071e-11,5.51172684e-11,fit
T7,30,tr,0.75,5,1.24679421e-10,1.20801454e-10,fit
T7,30,tr,0.8,5,2.84161958e-10,2.7834951e-10,fit
T7,30,tr,0.85,5,6.34858664e-10,6.27342862e-10,fit
T7,30,tr,0.9,5,1.3760923e-09,1.35357353e-09,fit
T7,30,tr,0.95,5,2.86536238e-09,2.76729434e-09,fit
T7,30,tr,1,5,5.67973982e-09,5.52825348e-09,fit
T7,30,tr,1.05,5,1.06418121e-08,1.05885028e-08,fit
T7,30,tr,1.1,5,1.87733769e-08,1.8433963e-08,fit
T7,30,tr,1.15,5,3.11751492e-08,3.12043366e-08,fit
T7,30,tr,1.2,5,4.88798888e-08,4.99072497e-08,fit
T7,30,tr,1.25,5,7.27417164e-08,7.49969857e-08,fit
T7,30,tr,1.3,5,1.03393523e-07,9.99304191e-08,fit
T7,30,tr,1.35,5,1.41262842e-07,1.38096783e-07,fit
T7,30,tr,1.4,5,1.86617252e-07,1.84188116e-07,fit
T7,30,tr,1.45,5,2.39614194e-07,2.3675827e-07,fit
T7,30,tr,1.5,5,3.0034213e-07,3.02307332e-07,fit
T7,30,tr,1.55,5,3.68849647e-07,3.67796704e-07,fit
T7,30,tr,1.6,5,4.45163975e-07,4.20118969e-07,fit
T7,30,tr,1.65,5,5.29301792e-07,5.02638042e-07,fit
T7,30,tr,1.7,5,6.21275022e-07,6.23006649e-07,fit
T7,30,tr,1.75,5,7.21093627e-07,7.4172648e-07,fit
T7,30,tr,1.8,5,8.28766712e-07,8.54125952e-07,fit
T7,30,tr,1.85,5,9.44302776e-07,9.5174847e-07,fit
T7,30,tr,1.9,5,1.06770955e-06,1.07469171e-06,fit
T7,30,tr,1.95,5,1.19899374e-06,1.14753918e-06,fit
T7,30,tr,2,5,1.33816066e-06,1.2725327e-06,fit
T7,30,tr,2.05,5,1.48521405e-06,1.47441607e-06,fit
T7,30,tr,2.1,5,1.64015582e-06,1.77478808e-06,fit
T7,30,tr,2.15,5,1.80298592e-06,1.85262349e-06,fit
T7,30,tr,2.2,5,1.97370224e-06,1.94206784e-06,fit
T7,30,tr,2.25,5,2.1523006e-06,2.0973049e-06,fit
T7,30,tr,2.3,5,2.33877464e-06,2.29246574e-06,fit
T7,30,tr,2.35,5,2.5331159e-06,2.47065657e-06,fit
T7,30,tr,2.4,5,2.73531374e-06,2.83368498e-06,fit
T7,30,tr,2.45,5,2.94535539e-06,2.84163043e-06,fit
T7,30,tr,2.5,5,3.16322598e-06,3.19962899e-06,fit
T7,30,tr,2.55,5,3.38890848e-06,3.31778772e-06,fit
T7,30,tr,2.6,5,3.62238375e-06,3.64384488e-06,fit
T7,30,tr,2.65,5,3.86363056e-06,3.98024051e-06,fit
T7,30,tr,2.7,5,4.11262553e-06,4.1103784e-06,fit
T7,30,tr,2.75,5,4.36934315e-06,4.37400253e-06,fit
T7,30,tr,2.8,5,4.63375579e-06,4.51409748e-06,fit
T7,30,tr,2.85,5,4.90583367e-06,4.79702786e-06,fit
T7,30,tr,2.9,5,5.18554484e-06,5.43474661e-06,fit
T7,30,tr,2.95,5,5.47285515e-06,5.36817919e-06,fit
T7,30,tr,3,5,5.76772827e-06,5.73339016e-06,fit
T7,30,tr,3.05,5,6.07012564e-06,5.8545041e-06,fit
T7,30,tr,3.1,5,6.38000647e-06,6.45652199e-06,fit
T7,30,tr,3.15,5,6.6973277e-06,6.5094932e-06,fit
T7,30,tr,3.2,5,7.02204401e-06,7.06720668e-06,fit
T7,30,tr,3.25,5,7.3541078e-06,7.25840115e-06,fit
T7,30,tr,3.3,5,7.69346916e-06,7.52315889e-06,fit
T7,30,tr,3.35,5,8.0400759e-06,8.11900468e-06,fit
T7,30,tr,3.4,5,8.3938735e-06,8.58544921e-06,fit
